Access Of Foreign Data (AOFD);Coupling Between Objects (CBO);Cyclomatic Complexity (CC);Changing Classes (ChC);Changing Methods (CM);Depth Of Inheritance Hierarchy (DIT);Lines Of Code (LOC);Number of Accessor Methods (NAM);Number Of Child Classes (NOCC);Number Of Public Attributes (NOPA);Response For Class (RFC);Tight Class Cohesion (TCC);Weighted Chancging Methods (WCM);Weight Of a Class (WOC);Lack of Cohesion (LCOM);Refused Bequest Smell;Feature Envy Smell;Long Method Smell;Large Class Smell;Data Class Smell;Shotgun Surgery Smell
2.0;14;4;3;0;1;47;0;1;3;0;37;8;100;25;none;none;none;none;none;none
0.0;3;2;1;0;1;145;0;4;1;0;60;0;100;0;none;none;none;none;none;none
2.0;21;2;6;0;4;119;0;2;6;0;485;6;100;77;none;none;none;none;none;none
0.0;4;2;1;0;2;12;0;1;1;0;31;2;100;0;none;none;none;none;none;none
0.0;3;1;3;0;1;18;0;1;3;0;18;0;100;50;none;none;none;none;none;none
0.0;3;2;1;0;1;41;0;2;1;0;26;0;100;0;none;none;none;none;none;none
0.0;11;2;3;0;1;33;0;1;3;0;29;7;100;37;none;none;none;none;none;none
0.0;3;3;1;0;1;65;0;2;1;0;34;0;100;0;none;none;none;none;none;none
1.0;14;3;3;0;1;56;0;1;3;0;37;6;100;25;none;none;none;none;none;none
0.0;3;3;1;0;1;61;0;2;1;0;34;0;100;0;none;none;none;none;none;none
1.0;14;3;3;0;1;53;0;1;3;0;37;6;100;25;none;none;none;none;none;none
0.0;3;3;1;0;1;61;0;2;1;0;34;0;100;0;none;none;none;none;none;none
1.0;14;3;3;0;1;53;0;1;3;0;37;6;100;25;none;none;none;none;none;none
0.0;3;4;1;0;1;95;0;3;1;0;36;0;100;0;Refused Bequest;none;none;none;none;none
2.0;12;4;4;1;1;87;0;2;4;0;39;6;100;33;none;none;none;none;none;none
1.0;3;1;3;0;5;22;0;1;3;0;486;2;100;33;none;none;none;none;none;none
0.0;2;1;1;1;0;4;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;5;2;1;0;1;110;0;2;1;0;42;3;100;0;Refused Bequest;none;none;none;none;none
2.0;12;2;11;1;5;100;0;1;11;0;516;7;100;83;none;none;none;none;none;none
0.0;2;1;1;0;5;8;0;1;1;0;482;0;100;0;Refused Bequest;none;none;none;none;none
0.0;1;1;3;2;0;6;0;1;3;0;3;0;100;0;none;none;none;none;none;none
0.0;3;5;1;0;1;72;0;2;1;0;37;0;100;0;none;none;none;none;none;none
1.0;14;5;3;0;1;64;0;1;4;0;40;8;133;30;none;none;none;none;none;none
1.0;15;11;1;0;4;120;0;3;2;0;74;6;200;66;none;none;none;none;none;none
0.0;6;4;1;0;1;26;0;1;1;0;17;2;100;0;none;none;none;none;none;none
3.0;9;11;1;0;2;51;0;1;2;0;45;7;200;50;none;none;none;none;none;none
0.0;1;1;0;0;3;8;0;1;1;0;35;0;1;0;none;none;none;none;none;none
0.0;11;5;2;1;2;76;1;3;2;0;48;2;50;58;none;none;none;none;none;none
1.0;9;2;1;0;2;13;0;1;1;0;35;5;100;0;none;none;none;none;none;none
0.0;3;1;3;0;1;17;0;1;3;0;18;1;100;0;none;none;none;none;none;none
1.0;8;6;3;1;1;67;0;1;3;0;27;6;100;33;none;none;none;none;none;none
1.0;6;3;9;2;1;163;0;2;13;0;37;3;144;45;none;none;none;none;none;none
0.0;0;1;2;1;1;31;0;1;2;0;15;1;100;19;none;none;none;none;none;none
0.0;0;1;1;1;0;4;0;1;1;0;1;0;100;0;none;none;none;none;none;none
2.0;22;15;6;1;1;271;0;4;9;0;68;11;150;63;none;none;none;none;none;Shotgun Surgery
0.0;0;2;2;0;1;20;1;1;2;0;14;0;50;50;none;none;none;none;none;none
1.0;1;5;0;0;1;41;0;2;1;0;14;1;1;37;none;none;none;none;none;none
0.0;1;2;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
4.0;26;11;0;0;5;214;0;7;1;0;517;5;1;37;Refused Bequest;none;none;none;none;Shotgun Surgery
4.0;10;11;1;0;1;75;0;1;1;0;41;12;100;0;none;none;none;none;none;none
1.0;6;2;1;0;2;13;0;1;1;0;33;3;100;0;none;none;none;none;none;none
1.0;1;1;0;0;1;12;0;1;0;0;11;0;0;0;none;none;none;none;none;none
1.0;1;2;1;0;1;10;0;1;1;0;31;1;100;0;none;none;none;none;none;none
1.0;6;3;3;0;1;37;0;1;3;0;25;3;100;75;none;none;none;none;none;none
1.0;4;2;1;0;6;25;0;1;1;0;499;0;100;0;none;none;none;none;none;none
2.0;35;5;2;1;5;329;0;6;5;0;538;11;250;66;none;none;none;none;none;none
0.0;0;1;1;0;1;13;1;1;1;0;12;0;0;25;none;none;none;none;none;none
0.0;3;1;1;0;1;10;0;1;1;0;33;2;100;0;none;none;none;none;none;none
1.0;4;3;0;0;7;19;0;1;2;0;527;0;2;50;none;none;none;none;none;none
0.0;5;4;3;0;2;55;0;1;3;0;60;2;100;50;none;none;none;none;none;none
4.0;12;5;2;0;5;80;0;1;4;0;600;6;200;0;none;none;none;none;none;none
10.0;46;9;8;0;6;464;2;6;10;0;609;17;100;86;none;none;none;Large Class;none;Shotgun Surgery
1.0;7;7;1;0;1;51;0;1;1;0;25;7;100;0;none;none;none;none;none;none
1.0;5;2;1;0;2;44;0;1;1;0;26;3;100;0;none;none;none;none;none;none
2.0;9;6;1;0;1;33;0;1;1;0;23;6;100;0;none;none;none;none;none;none
2.0;17;5;2;0;2;50;0;1;3;0;50;9;150;0;none;none;none;none;none;none
0.0;9;3;1;0;1;20;0;1;1;0;22;8;100;0;none;none;none;none;none;none
0.0;2;1;8;2;0;11;0;1;8;0;8;0;100;0;none;none;none;none;none;none
3.0;11;8;5;1;5;115;0;3;4;0;480;3;80;75;Refused Bequest;none;none;none;none;none
0.0;10;8;1;0;1;37;0;1;1;0;20;2;100;0;none;none;none;none;none;none
3.0;4;1;1;0;2;15;0;1;1;0;32;2;100;0;none;none;none;none;none;none
1.0;4;9;3;2;1;113;0;3;3;0;22;1;100;50;none;none;none;none;Data Class;none
0.0;0;_;0;0;1;5;0;1;0;0;11;0;0;0;none;none;none;none;none;none
4.0;5;9;3;1;1;82;0;1;4;1;18;0;133;55;none;none;none;none;none;none
2.0;6;8;1;0;2;102;0;2;1;0;31;2;100;0;none;none;none;none;none;none
0.0;3;2;6;1;1;56;3;1;6;0;26;2;50;73;none;none;none;none;none;none
1.0;6;9;1;0;1;151;0;2;2;0;31;3;200;66;none;none;none;none;none;none
3.0;7;9;3;0;1;72;0;1;3;0;21;1;100;50;none;none;none;none;none;none
0.0;2;2;4;3;0;123;0;8;2;0;7;0;50;0;none;none;none;none;none;none
0.0;1;1;2;0;1;17;1;1;2;0;15;0;50;33;none;none;none;none;none;none
0.0;1;1;2;0;1;17;0;1;2;0;15;0;100;33;none;none;none;none;none;none
0.0;1;1;2;0;1;15;0;1;2;0;15;0;100;0;none;none;none;none;none;none
0.0;1;1;2;0;1;12;0;1;2;0;16;0;100;0;none;none;none;none;none;none
0.0;1;2;3;0;1;28;0;1;3;0;17;0;100;19;none;none;none;none;none;none
0.0;2;2;2;0;1;14;0;1;2;0;18;1;100;0;none;none;none;none;none;none
0.0;1;1;2;0;1;12;0;1;2;0;15;0;100;0;none;none;none;none;none;none
0.0;3;1;1;1;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;7;1;8;0;1;57;0;1;8;0;26;0;100;0;none;none;none;none;none;none
2.0;6;4;1;0;2;50;0;1;3;0;24;1;300;75;Refused Bequest;none;none;none;none;none
3.0;8;6;2;0;1;93;0;2;3;0;26;2;150;44;none;none;none;none;Data Class;none
2.0;3;3;3;1;1;40;0;1;2;1;18;0;67;33;none;none;none;none;none;none
0.0;4;7;1;0;1;29;0;1;1;0;19;2;100;0;none;none;none;none;none;none
3.0;12;6;19;15;1;211;2;1;20;1;55;7;95;91;none;Feature Envy;none;none;none;none
0.0;1;1;1;0;1;12;1;1;1;0;13;0;0;0;none;none;none;none;none;none
0.0;1;1;1;2;0;4;0;1;1;0;1;0;100;0;none;none;none;none;none;none
5.0;17;19;4;0;2;223;0;1;8;0;69;10;200;37;none;none;none;none;none;none
2.0;11;4;4;3;1;112;0;2;5;0;32;7;125;0;none;none;none;none;none;none
0.0;5;2;3;1;1;34;2;1;3;0;19;1;33;50;none;none;none;none;none;none
1.0;10;1;3;4;1;26;0;1;3;0;24;1;100;0;none;none;none;none;none;none
2.0;10;7;2;0;2;174;0;1;5;0;57;6;250;59;none;none;none;none;none;none
0.0;5;1;3;4;0;9;0;1;3;0;3;0;100;0;none;none;none;none;none;none
0.0;2;1;1;2;0;4;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;19;3;6;5;1;68;0;1;6;0;35;9;100;50;none;none;none;none;none;none
0.0;13;11;3;0;1;111;0;2;3;0;31;1;100;67;none;none;none;none;none;none
0.0;3;11;1;0;1;51;0;1;1;0;14;0;100;0;none;none;none;none;none;none
3.0;12;4;10;4;2;169;0;2;9;0;85;7;90;62;Refused Bequest;none;none;none;none;none
2.0;4;2;3;5;2;28;1;1;3;0;49;2;67;50;none;none;none;none;none;none
1.0;7;6;4;3;2;100;0;2;4;0;77;2;100;80;Refused Bequest;none;none;none;none;none
1.0;6;6;1;0;2;43;0;1;1;0;53;3;100;0;none;none;none;none;none;none
5.0;23;7;19;2;2;412;0;2;18;0;144;12;95;92;none;none;none;none;none;none
2.0;8;3;9;2;2;91;0;1;9;1;67;1;100;82;none;none;none;none;none;none
2.0;5;2;6;1;1;47;2;1;6;0;27;3;67;50;none;none;none;none;none;none
1.0;9;2;1;0;2;47;0;1;1;0;43;6;100;12;none;none;none;none;none;none
0.0;7;4;2;1;1;48;0;1;2;0;26;3;100;55;none;none;none;none;none;none
1.0;9;2;4;0;2;59;0;1;4;0;60;4;100;0;none;none;none;none;none;none
6.0;40;13;50;34;1;585;3;4;38;1;126;17;70;96;none;none;none;none;none;none
0.0;2;1;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;2;3;1;0;1;20;0;1;1;0;33;1;100;0;none;none;none;none;none;none
0.0;2;1;2;1;1;16;1;1;2;0;15;1;50;33;none;none;none;none;none;none
3.0;17;9;33;21;1;304;10;1;32;0;70;10;67;91;none;none;none;none;none;none
0.0;1;1;4;2;0;7;0;1;3;0;4;0;75;0;none;none;none;none;none;none
3.0;20;6;17;34;1;256;0;3;16;0;82;9;94;93;none;Feature Envy;none;none;none;none
2.0;8;5;1;0;1;80;0;1;2;0;29;6;200;33;none;none;none;none;none;none
0.0;8;2;1;0;1;15;0;1;1;0;17;3;100;0;none;none;none;none;none;none
1.0;5;5;1;0;1;50;0;1;2;0;25;2;200;0;none;none;none;none;none;none
1.0;16;11;2;0;1;101;0;1;2;0;45;8;100;33;none;none;none;none;none;Shotgun Surgery
0.0;1;1;2;1;0;5;0;1;2;0;2;0;100;0;none;none;none;none;none;none
4.0;21;6;2;0;7;137;0;3;2;0;612;8;100;44;Refused Bequest;none;none;none;none;none
1.0;5;3;2;0;2;27;0;1;2;0;71;4;100;0;none;none;none;none;none;none
1.0;8;2;3;0;2;35;0;1;3;0;35;5;100;0;none;none;none;none;none;none
1.0;11;8;4;0;7;112;0;2;5;0;662;6;125;77;Refused Bequest;none;none;none;none;none
0.0;3;2;2;0;1;21;0;1;2;0;15;0;100;16;none;none;none;none;none;none
4.0;21;6;2;0;6;125;0;2;2;0;606;9;100;46;Refused Bequest;none;none;none;none;none
1.0;8;3;3;0;2;37;0;1;4;0;37;5;133;50;none;none;none;none;none;none
1.0;17;4;2;0;1;54;0;1;2;0;36;10;100;0;none;none;none;none;none;none
0.0;10;8;2;0;1;56;0;1;3;0;33;3;150;0;none;none;none;none;none;none
0.0;15;4;2;0;1;117;0;2;2;0;57;9;100;0;Refused Bequest;none;none;none;none;none
3.0;12;3;2;0;6;70;0;1;3;0;595;6;150;60;none;none;none;none;none;none
0.0;3;3;1;0;1;22;0;1;1;0;32;2;100;0;none;none;none;none;none;none
1.0;12;17;2;0;1;99;0;1;3;0;36;9;150;0;none;none;none;none;none;Shotgun Surgery
1.0;20;8;2;0;1;84;0;1;2;0;46;13;100;0;none;none;none;none;none;Shotgun Surgery
4.0;26;14;2;0;1;127;0;1;2;0;68;21;100;0;none;none;none;none;none;Shotgun Surgery
3.0;16;6;3;0;1;91;0;1;3;0;48;12;100;33;none;none;none;none;none;none
2.0;4;2;1;0;4;18;1;1;1;0;22;3;0;0;none;none;none;none;none;none
0.0;2;2;14;11;2;40;2;1;4;0;19;0;14;90;none;none;none;none;none;none
0.0;1;2;6;3;2;31;2;1;3;0;18;0;17;70;none;none;none;none;none;none
0.0;1;1;2;1;2;17;1;1;2;0;16;0;50;0;none;none;none;none;none;none
0.0;1;2;9;9;2;29;1;1;3;0;18;0;22;89;none;none;none;none;none;none
0.0;1;1;3;1;2;20;1;1;3;0;17;0;67;50;none;none;none;none;none;none
0.0;1;1;0;0;2;7;0;1;0;0;14;0;0;0;none;none;none;none;none;none
0.0;1;1;0;0;2;7;0;1;0;0;14;0;0;0;none;none;none;none;none;none
0.0;4;4;11;7;2;66;5;1;6;0;25;2;9;81;none;none;none;none;none;none
1.0;2;1;0;0;3;15;0;1;0;0;18;1;0;0;none;none;none;none;none;none
0.0;1;1;0;0;2;11;0;1;0;0;14;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;2;18;0;1;0;0;14;0;0;0;none;none;none;none;none;none
0.0;3;1;3;1;2;21;1;1;3;0;19;2;67;0;none;none;none;none;none;none
0.0;1;1;0;0;2;7;0;1;0;0;14;0;0;0;none;none;none;none;none;none
0.0;1;1;3;0;2;23;2;1;3;0;17;0;33;50;none;none;none;none;none;none
0.0;1;2;2;3;2;19;1;1;2;0;17;0;50;0;none;none;none;none;none;none
0.0;1;2;8;5;2;28;1;1;3;0;18;0;25;87;none;none;none;none;none;none
5.0;43;7;0;0;6;370;0;9;5;0;571;14;5;66;Refused Bequest;none;none;none;none;none
1.0;11;3;6;1;2;127;0;3;9;0;62;4;150;50;none;none;none;none;none;none
0.0;0;1;0;0;1;11;0;1;0;0;11;0;0;50;none;none;none;none;none;none
1.0;2;2;1;0;1;25;0;1;1;0;32;2;100;0;none;none;none;none;none;none
0.0;12;7;1;0;1;46;0;1;1;0;32;9;100;0;none;none;none;none;none;none
0.0;5;2;1;0;2;16;0;1;1;0;33;3;100;0;none;none;none;none;none;none
0.0;1;2;1;0;6;18;0;1;1;0;497;0;100;0;none;none;none;none;none;none
0.0;2;1;1;0;1;7;0;1;1;0;14;1;100;0;none;none;none;none;none;none
0.0;2;2;1;0;2;9;0;1;1;0;30;1;100;0;none;none;none;none;none;none
1.0;21;6;1;0;6;176;0;1;4;0;517;9;400;63;none;none;none;none;none;none
2.0;6;4;9;1;2;158;0;3;12;0;71;2;133;_;none;none;none;none;none;none
1.0;5;4;1;0;5;34;0;1;1;0;484;1;100;_;none;none;none;none;none;none
0.0;1;1;0;0;1;10;0;1;0;0;11;0;0;_;none;none;none;none;none;none
4.0;27;7;0;0;6;136;0;4;4;0;521;9;4;56;Refused Bequest;none;none;none;none;none
0.0;5;7;1;0;1;37;0;1;1;0;22;4;100;0;none;none;none;none;none;none
0.0;9;3;1;0;2;17;0;1;1;0;35;4;100;0;none;none;none;none;none;none
0.0;2;1;1;0;1;7;0;1;1;0;14;1;100;0;none;none;none;none;none;none
0.0;1;1;0;0;7;17;0;1;2;0;481;1;2;0;none;none;none;none;none;none
0.0;4;6;2;0;6;108;0;1;2;0;485;2;100;33;none;none;none;none;none;none
2.0;16;9;0;0;6;245;0;2;2;0;514;9;2;33;none;none;none;none;none;Shotgun Surgery
0.0;6;2;1;0;1;25;0;1;1;0;19;4;100;0;none;none;none;none;none;none
0.0;3;1;0;0;7;30;0;1;3;0;487;2;3;50;none;none;none;none;none;none
3.0;29;3;4;1;6;146;0;2;6;0;526;9;150;76;none;none;none;none;none;none
1.0;2;1;1;0;5;22;0;1;1;0;527;0;100;0;none;none;none;none;none;none
2.0;18;9;0;0;6;425;0;3;6;0;546;7;6;52;none;none;none;none;none;none
3.0;19;9;1;0;1;71;0;1;1;0;49;10;100;0;none;none;none;none;none;none
0.0;3;6;0;0;1;133;0;1;2;0;25;2;2;52;none;none;none;none;none;none
1.0;12;6;0;0;6;105;0;1;2;0;504;6;2;33;none;none;none;none;none;none
0.0;8;1;2;0;6;74;0;2;2;0;489;3;100;33;none;none;none;none;none;none
0.0;4;1;1;0;1;13;0;1;1;0;15;2;100;0;none;none;none;none;none;none
1.0;13;4;4;3;6;194;0;2;2;0;507;3;50;48;Refused Bequest;none;none;none;none;Shotgun Surgery
0.0;2;2;1;0;6;14;0;1;1;0;499;1;100;0;none;none;none;none;none;none
0.0;6;3;1;0;8;60;0;1;4;0;481;3;400;0;none;none;none;none;none;none
5.0;26;3;7;1;6;253;0;1;9;0;522;9;129;79;none;none;none;none;none;none
0.0;2;1;3;1;1;17;0;1;3;0;17;2;100;66;none;none;none;none;none;none
0.0;3;2;1;0;2;20;0;1;1;0;17;2;100;0;none;none;none;none;none;none
0.0;5;4;0;0;6;63;0;1;2;0;484;2;2;41;none;none;none;none;none;none
0.0;4;6;1;0;6;88;0;1;2;0;485;2;200;33;none;none;none;none;none;none
5.0;28;6;0;0;6;282;0;5;3;0;550;6;3;56;Refused Bequest;none;none;none;none;Shotgun Surgery
0.0;8;1;1;0;1;9;0;1;1;0;18;4;100;0;none;none;none;none;none;none
1.0;4;2;4;1;2;29;0;1;4;0;31;2;100;0;none;none;none;none;none;none
0.0;0;1;1;0;2;9;0;1;1;0;62;0;100;0;none;none;none;none;none;none
2.0;21;6;1;0;2;96;0;1;2;0;62;13;200;33;none;none;none;none;none;none
0.0;7;7;0;0;8;64;0;2;2;0;485;2;2;66;Refused Bequest;none;none;none;none;none
0.0;0;1;0;0;6;7;0;1;0;0;472;0;0;0;none;none;none;none;none;none
0.0;5;1;0;0;6;67;0;1;2;0;489;2;2;33;none;none;none;none;none;none
1.0;11;4;0;0;6;128;0;2;2;0;494;4;2;33;none;none;none;none;none;none
1.0;6;2;1;0;1;13;0;1;1;0;16;2;100;0;none;none;none;none;none;none
7.0;48;14;0;0;6;583;0;8;9;0;597;19;9;76;Refused Bequest;none;none;none;none;Shotgun Surgery
1.0;12;14;1;0;1;96;0;1;1;0;36;10;100;0;none;none;none;none;none;none
0.0;6;2;1;0;2;21;0;1;1;0;34;5;100;0;none;none;none;none;none;none
0.0;2;1;1;0;6;13;0;1;1;0;501;1;100;0;none;none;none;none;none;none
0.0;3;3;4;0;2;50;1;1;6;0;35;3;125;42;none;none;none;none;none;none
2.0;10;6;11;1;2;137;2;2;10;0;57;5;73;69;none;none;none;none;none;none
1.0;2;6;1;0;1;39;0;1;1;0;32;2;100;0;none;none;none;none;none;none
0.0;8;3;1;0;2;20;0;1;1;0;38;4;100;0;none;none;none;none;none;none
4.0;27;12;0;0;6;438;0;6;4;0;578;4;4;58;Refused Bequest;none;none;none;none;Shotgun Surgery
0.0;6;12;1;0;1;75;0;1;1;0;29;5;100;0;none;none;none;none;none;none
0.0;2;1;1;0;1;8;0;1;1;0;14;1;100;0;none;none;none;none;none;none
0.0;2;2;1;0;6;15;0;1;1;0;500;1;100;0;none;none;none;none;none;none
3.0;30;6;3;1;7;152;1;2;3;0;504;10;67;68;none;none;none;none;none;none
0.0;6;5;1;0;1;28;0;1;1;0;19;5;100;0;none;none;none;none;none;none
2.0;15;4;1;1;6;201;0;5;4;0;528;5;400;80;Refused Bequest;none;none;none;none;none
0.0;10;4;1;0;2;24;0;1;1;0;37;3;100;0;none;none;none;none;none;none
2.0;13;4;6;1;2;133;0;3;7;0;71;7;117;25;none;none;none;none;none;none
0.0;1;1;1;0;1;17;1;1;1;0;12;0;0;33;none;none;none;none;none;none
1.0;6;4;1;0;5;36;0;1;1;0;486;3;100;0;none;none;none;none;none;none
5.0;21;9;2;0;6;369;0;3;2;0;544;5;100;33;Refused Bequest;none;none;none;none;none
3.0;20;9;3;1;5;130;0;2;3;0;489;5;100;41;none;none;none;none;none;none
0.0;2;1;1;0;6;18;0;1;1;0;499;1;100;0;none;none;none;none;none;none
7.0;47;10;3;1;7;288;0;3;5;0;538;13;167;_;none;none;none;none;none;none
2.0;13;8;1;0;1;38;0;1;1;0;26;6;100;_;none;none;none;none;none;none
0.0;2;1;1;0;1;7;0;1;1;0;32;1;100;_;none;none;none;none;none;none
4.0;29;13;0;0;6;308;0;8;4;0;538;5;4;62;Refused Bequest;none;none;none;none;Shotgun Surgery
1.0;11;13;1;0;1;85;0;1;1;0;30;6;100;0;none;none;none;none;none;none
0.0;2;2;2;0;1;25;1;1;2;0;15;1;50;50;none;none;none;none;none;none
1.0;2;1;1;0;6;13;0;1;1;0;498;0;100;0;none;none;none;none;none;none
1.0;2;1;1;0;1;10;0;1;1;0;31;1;100;0;none;none;none;none;none;none
1.0;2;1;1;0;6;13;0;1;1;0;498;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;1;14;1;1;1;0;12;0;0;25;none;none;none;none;none;none
0.0;2;1;1;0;1;7;0;1;1;0;14;1;100;0;none;none;none;none;none;none
4.0;21;12;0;0;6;237;0;2;2;0;507;5;2;37;none;none;none;none;none;none
0.0;6;12;1;0;1;32;0;1;1;0;18;4;100;0;none;none;none;none;none;none
1.0;9;4;10;1;2;155;0;3;10;0;67;4;100;_;none;none;none;none;none;none
1.0;2;3;0;0;1;20;0;1;1;0;14;1;1;_;none;none;none;none;none;none
1.0;2;1;1;0;1;10;0;1;1;0;31;1;100;_;none;none;none;none;none;none
9.0;68;13;2;1;5;1148;0;16;6;0;674;21;300;77;none;none;none;Large Class;none;none
4.0;8;3;2;1;7;34;0;1;2;0;564;3;100;33;none;none;none;none;none;none
1.0;8;1;1;0;7;17;0;1;1;0;560;5;100;0;none;none;none;none;none;none
4.0;15;3;1;1;1;61;1;1;3;0;30;6;200;71;none;none;none;none;none;none
1.0;2;9;1;0;1;57;0;1;1;0;32;2;100;37;none;none;none;none;none;none
1.0;5;1;1;0;2;10;0;1;1;0;32;3;100;0;none;none;none;none;none;none
2.0;4;3;1;0;6;21;0;1;1;0;496;0;100;0;none;none;none;none;none;none
4.0;15;10;2;0;6;79;0;1;2;0;574;10;100;0;none;none;none;none;none;none
1.0;6;4;1;0;2;38;0;1;1;0;37;4;100;0;none;none;none;none;none;none
3.0;11;3;1;0;6;42;0;1;1;0;579;6;100;0;none;none;none;none;none;none
10.0;28;13;15;1;2;397;0;1;18;0;107;17;120;78;none;none;none;none;none;none
1.0;6;6;2;0;7;34;0;1;2;0;561;5;100;0;none;none;none;none;none;none
4.0;7;5;1;0;5;38;0;1;2;0;489;4;200;33;none;none;none;none;none;none
0.0;4;2;1;0;2;15;0;1;1;0;50;1;100;0;none;none;none;none;none;none
0.0;5;3;1;0;2;17;0;1;1;0;24;3;100;0;none;none;none;none;none;none
1.0;1;2;1;0;6;18;0;1;1;0;495;0;100;0;none;none;none;none;none;none
10.0;58;15;1;1;5;1131;0;18;3;0;687;15;300;72;Refused Bequest;none;none;none;none;Shotgun Surgery
3.0;14;5;1;1;1;87;0;1;1;0;32;6;100;47;none;none;none;none;none;none
1.0;3;3;5;1;1;51;0;1;2;0;35;3;40;55;none;none;none;none;none;none
3.0;23;15;1;0;6;102;0;1;1;0;589;12;100;0;none;none;none;none;none;none
1.0;13;5;1;0;2;68;0;2;1;0;57;6;100;0;none;none;none;none;none;none
3.0;14;5;1;0;1;35;0;1;1;0;25;8;100;0;none;none;none;none;none;none
2.0;4;3;1;0;6;21;0;1;1;0;496;0;100;0;none;none;none;none;none;none
3.0;14;6;2;0;6;50;0;1;2;0;563;8;100;33;none;none;none;none;none;none
0.0;3;1;1;0;7;18;0;1;1;0;555;2;100;0;none;none;none;none;none;none
1.0;6;3;1;0;2;35;0;1;1;0;37;4;100;0;none;none;none;none;none;none
0.0;5;2;1;0;2;20;0;1;1;0;50;1;100;0;none;none;none;none;none;none
5.0;29;8;13;1;2;303;0;1;15;0;116;18;115;76;none;none;none;none;none;none
3.0;28;11;2;0;6;99;0;1;2;0;592;15;100;0;none;none;none;none;none;none
3.0;11;3;1;0;7;25;0;1;1;0;565;5;100;0;none;none;none;none;none;none
4.0;24;4;1;0;7;61;0;1;2;0;584;11;200;0;none;none;none;none;none;none
0.0;5;3;1;0;2;17;0;1;1;0;23;3;100;0;none;none;none;none;none;none
0.0;6;2;1;0;1;13;0;1;1;0;16;3;100;0;none;none;none;none;none;none
3.0;6;2;1;0;6;19;0;1;1;0;498;2;100;0;none;none;none;none;none;none
2.0;31;4;2;1;1;116;2;3;6;0;49;7;200;42;none;none;none;none;Data Class;none
0.0;0;_;6;5;1;9;0;1;0;5;11;0;0;0;none;none;none;none;none;none
1.0;1;4;2;0;1;16;0;1;2;0;32;1;100;0;none;none;none;none;none;none
2.0;7;5;6;0;2;90;0;1;9;0;70;2;150;78;none;none;none;none;none;none
4.0;16;7;0;0;5;80;0;1;2;0;481;5;2;44;Refused Bequest;none;none;none;none;none
8.0;37;12;3;0;1;522;0;5;9;0;110;12;300;78;none;none;none;none;none;Shotgun Surgery
1.0;3;3;2;1;1;43;0;1;4;0;22;1;200;78;none;none;none;none;none;none
3.0;7;8;1;0;1;105;0;1;4;0;26;5;400;28;none;none;none;none;none;none
3.0;12;7;1;0;1;120;1;1;6;0;35;7;500;77;none;none;none;none;none;none
0.0;1;1;1;0;1;9;0;1;1;0;12;0;100;50;none;none;none;none;none;none
4.0;11;12;7;0;2;200;0;1;10;0;80;4;143;77;none;none;none;none;none;none
9.0;41;14;10;4;6;253;0;3;16;0;537;15;160;88;none;none;none;Large Class;none;none
0.0;5;4;1;0;1;13;0;1;1;0;17;2;100;0;none;none;none;none;none;none
0.0;5;3;1;0;1;13;0;1;1;0;16;3;100;0;none;none;none;none;none;none
2.0;22;2;4;1;6;130;0;4;4;0;488;5;100;80;Refused Bequest;none;none;none;none;none
0.0;4;2;1;0;1;11;0;1;1;0;16;3;100;0;none;none;none;none;none;none
0.0;2;1;1;0;2;12;0;1;1;0;57;1;100;0;none;none;none;none;none;none
1.0;4;2;2;0;2;19;0;1;2;0;37;2;100;50;none;none;none;none;none;none
1.0;12;11;1;1;1;356;0;4;10;0;95;7;1000;66;none;none;none;none;none;Shotgun Surgery
4.0;31;11;4;0;2;195;1;1;5;0;70;14;100;63;none;none;none;none;none;none
0.0;2;1;3;2;1;13;0;1;3;0;14;0;100;0;none;none;none;none;none;none
3.0;11;6;2;1;2;56;0;1;3;0;32;5;150;25;none;none;none;none;none;none
4.0;36;14;2;2;1;287;0;2;5;0;77;19;250;69;none;none;none;none;none;Shotgun Surgery
0.0;0;1;1;0;1;13;0;1;1;0;13;0;100;0;none;none;none;none;none;none
1.0;10;2;3;0;1;63;0;1;4;0;43;3;133;12;none;none;none;none;none;none
6.0;29;8;3;0;1;140;0;1;5;0;59;11;167;30;none;none;none;none;none;none
0.0;4;1;1;0;2;10;0;1;1;0;26;0;100;0;none;none;none;none;none;none
2.0;11;10;3;1;2;106;0;1;3;0;87;6;100;41;none;none;none;none;none;none
2.0;9;3;3;1;2;47;2;1;4;0;44;6;67;30;none;none;none;none;none;none
2.0;1;12;3;0;2;170;0;1;6;0;29;2;200;69;none;none;none;none;none;none
0.0;2;3;8;2;1;121;0;1;9;0;27;0;113;33;none;none;none;none;none;none
0.0;2;2;7;0;1;37;0;1;7;0;27;1;100;0;none;none;none;none;none;none
0.0;6;1;7;3;2;73;3;1;8;0;43;5;71;44;none;none;none;none;none;none
0.0;5;2;8;3;1;49;1;1;6;2;26;2;63;71;none;none;none;none;none;none
